1673913600000,299.010,301.340,294.000,297.680,174036.08,1673920799999,51903614.27040,76701,84637.89,25256849.88080,0
1673920800000,297.680,300.400,296.660,300.270,72755.10,1673927999999,21730269.00187,29936,37531.73,11208671.67057,0
1673928000000,300.260,300.720,298.350,299.770,66661.09,1673935199999,19969301.32330,29920,31679.05,9490267.64290,0
1673935200000,299.730,301.470,298.120,301.200,99988.58,1673942399999,29974940.96740,36486,53746.37,16112292.00740,0
1673942400000,301.200,302.700,299.840,301.110,123901.37,1673949599999,37341703.82860,53736,60307.81,18176849.01520,0
1673949600000,301.100,303.030,300.200,302.800,74613.65,1673956799999,22496067.16394,35091,39772.57,11995239.68734,0
1673956800000,302.810,303.450,301.200,301.730,120476.07,1673963999999,36427630.23110,49660,56120.33,16971587.38740,0
1673964000000,301.730,306.000,300.000,302.490,288040.76,1673971199999,87216509.85000,134839,139135.23,42138818.65220,0
1673971200000,302.480,303.220,301.190,302.250,102482.67,1673978399999,30963801.21390,44640,47723.55,14420341.49760,0
1673978400000,302.220,303.630,301.480,302.970,84740.74,1673985599999,25653878.58750,37582,39660.44,12007294.30670,0
1673985600000,302.980,303.420,301.580,302.260,47496.21,1673992799999,14365011.44850,25188,22863.92,6914855.10500,0
1673992800000,302.260,302.920,298.970,299.280,96270.56,1673999999999,28940789.07967,41288,43054.57,12946541.47750,0
1674000000000,299.280,301.990,298.380,301.940,109350.30,1674007199999,32803149.73240,44355,53217.20,15968903.78200,0
1674007200000,301.940,305.480,300.680,303.060,159728.98,1674014399999,48463366.57774,61886,80232.31,24348889.18514,0
1674014400000,303.040,303.780,302.730,303.710,45529.98,1674021599999,13807872.98520,21277,22568.29,6844350.26660,0
1674021600000,303.700,303.780,301.170,301.620,76835.14,1674028799999,23204548.56300,32891,35698.82,10779660.23670,0
1674028800000,301.620,301.760,299.060,300.430,129045.08,1674035999999,38766093.46017,52512,58799.90,17666050.88100,0
1674036000000,300.420,301.390,299.710,301.090,59821.67,1674043199999,17984798.41400,26140,31689.40,9528026.41660,0
1674043200000,301.090,303.080,299.760,302.440,132505.47,1674050399999,39978082.18924,58613,64547.67,19478099.33964,0
1674050400000,302.440,305.000,288.040,294.260,451624.09,1674057599999,134749844.58499,181529,204608.26,61082621.50183,0
1674057600000,294.250,298.200,281.100,293.170,1221478.83,1674064799999,353566542.95804,513818,613813.95,177736412.49290,0
1674064800000,293.190,296.360,292.670,292.890,184851.29,1674071999999,54377172.23040,71219,88640.33,26077782.71900,0
1674072000000,292.890,293.180,287.510,289.650,207565.48,1674079199999,60182833.22769,79715,100821.82,29234345.92360,0
1674079200000,289.650,290.410,286.070,286.440,157938.61,1674086399999,45475590.87040,63749,74466.35,21440420.63200,0
1674086400000,286.440,289.780,286.180,288.040,131047.21,1674093599999,37744140.54520,56113,66053.95,19022577.84710,0
1674093600000,288.040,290.570,287.630,289.680,81391.57,1674100799999,23568876.05600,33243,41536.53,12026369.89980,0
1674100800000,289.680,291.370,289.570,290.300,69981.13,1674107999999,20333382.04870,30870,33455.67,9720802.86510,0
1674108000000,290.300,290.720,289.240,290.210,65352.92,1674115199999,18961382.98850,29029,31535.01,9149896.42910,0
1674115200000,290.200,291.860,289.850,291.440,109229.91,1674122399999,31773079.38410,40070,55032.61,16008282.17190,0
1674122400000,291.440,291.570,288.700,289.260,84373.27,1674129599999,24460567.95150,33079,42047.57,12191401.66990,0
1674129600000,289.260,290.200,285.820,288.630,158147.94,1674136799999,45580280.52270,60364,76414.37,22025069.15430,0
1674136800000,288.620,290.980,287.260,289.810,148862.80,1674143999999,43097475.23850,54031,75109.21,21746929.62820,0
1674144000000,289.810,291.280,289.220,290.020,87898.59,1674151199999,25526431.07030,38005,41463.53,12040355.88420,0
1674151200000,290.020,293.980,289.840,293.770,106078.41,1674158399999,31002343.26513,46674,58733.92,17164127.34363,0
1674158400000,293.760,295.400,292.790,292.790,92263.82,1674165599999,27135791.96120,42189,43628.54,12833666.72090,0
1674165600000,292.800,295.160,292.760,294.400,53920.15,1674172799999,15854192.13520,26234,26834.18,7889852.85360,0
1674172800000,294.390,295.460,293.160,294.940,99492.77,1674179999999,29262285.07810,38537,48975.64,14405953.23640,0
1674180000000,294.930,296.340,294.350,294.560,62519.36,1674187199999,18458728.11400,28691,31515.96,9306184.15460,0
1674187200000,294.550,295.490,288.410,288.770,170185.64,1674194399999,49600162.42899,61849,84508.24,24624711.57390,0
1674194400000,288.770,289.300,286.690,288.110,201267.39,1674201599999,57955615.18700,65657,97702.87,28135758.10390,0
1674201600000,288.110,288.790,287.230,288.640,89333.36,1674208799999,25729054.52220,33846,43977.55,12666060.49540,0
1674208800000,288.640,288.640,286.970,287.000,76424.13,1674215999999,21981018.53100,28573,36028.20,10363338.95990,0
1674216000000,287.000,290.050,286.700,288.450,161492.16,1674223199999,46656068.11180,53289,80618.49,23290118.37640,0
1674223200000,288.450,290.210,287.190,289.440,123987.42,1674230399999,35845936.71520,48277,60386.98,17461229.09010,0
1674230400000,289.450,293.080,288.900,292.550,252966.93,1674237599999,73792018.55973,80198,123858.50,36123772.08453,0
1674237600000,292.540,294.830,291.650,294.480,135285.06,1674244799999,39641719.55520,50270,70214.52,20576876.72690,0
1674244800000,294.480,303.340,294.480,302.680,495913.29,1674251999999,148668080.64621,199380,258450.57,77461645.61241,0
1674252000000,302.680,305.660,302.320,305.240,243681.14,1674259199999,74118442.40110,89985,126562.73,38496792.80890,0
1674259200000,305.240,306.780,300.000,305.360,402054.91,1674266399999,122226927.10774,147794,199342.08,60617487.88964,0
1674266400000,305.360,305.550,301.610,302.300,129861.03,1674273599999,39381209.94534,50115,60324.78,18294422.37100,0
1674273600000,302.310,303.980,301.780,303.100,87044.23,1674280799999,26369234.83950,38805,41522.96,12582417.37500,0
1674280800000,303.100,306.220,302.280,304.800,151902.58,1674287999999,46282453.53360,51918,73767.36,22479411.61760,0
1674288000000,304.800,307.720,303.210,307.210,168272.38,1674295199999,51343940.30311,59485,91208.79,27836629.49391,0
